date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,high
2024-08-14,25.2,21.1,29.4,0,0,13,12.6,,1016.9,,84.92
2024-08-15,26.1,21.7,31.1,0,0,331,7.9,,1016.9,,87.98
2024-08-16,26.3,22.8,29.4,0,0,58,13,,1016.6,,84.92
2024-08-17,24.1,21.1,27.2,1.3,0,134,15.8,,1015.3,,80.96
2024-08-18,24.1,21.1,28.3,75.2,0,135,18,,1010.1,,82.94
2024-08-19,24.3,21.1,30,2.8,0,327,14.4,,1005.3,,86
2024-08-20,20.5,17.2,22.8,0,0,317,24.5,,1011.5,,73.04
2024-08-21,18.9,15,23.9,0,0,303,20.9,,1016.8,,75.02
2024-08-22,20.3,16.7,25,0,0,307,15.8,,1020.9,,77
2024-08-23,23.1,18.9,27.8,0,0,272,11.2,,1024.5,,82.04
2024-08-24,24.5,20.6,29.4,0,0,282,9,,1023.6,,84.92
2024-08-25,25.2,21.7,30.6,0,0,233,11.9,,1022.5,,87.08
2024-08-26,25.3,21.7,30,0,0,92,10.1,,1020,,86
2024-08-27,24.6,20.6,30.6,0,0,86,12.2,,1018.5,,87.08
2024-08-28,27.4,23.9,34.4,0,0,271,14.4,,1014.3,,93.92
2024-08-29,25.2,21.1,27.2,0,0,65,20.5,,1021.8,,80.96
2024-08-30,21.4,17.8,23.9,6.6,0,84,16.6,,1024.4,,75.02
2024-08-31,22.5,20.6,27.2,0,0,127,12.2,,1018.4,,80.96
2024-09-01,24.7,23.3,28.3,0,0,207,13.7,,1011.8,,82.94
2024-09-02,23.8,17.8,26.1,0,0,328,20.5,,1015.3,,78.98
2024-09-03,19.5,15,23.9,0,0,29,12.6,,1025.9,,75.02
2024-09-04,20.8,17.2,25,0,0,73,9.7,,1029.7,,77
2024-09-05,20.9,17.2,23.9,0,0,46,14.8,,1027.5,,75.02
2024-09-06,20.4,17.2,25,0,0,54,13.7,,1019,,77
2024-09-07,21.4,16.7,25,8.1,0,144,16.9,,1011,,77
2024-09-08,17.4,13.9,21.7,0,0,284,20.5,,1015,,71.06
2024-09-09,19.8,15.6,25,0,0,268,16.9,,1018.2,,77
2024-09-10,22.1,18.3,26.1,0,0,318,13.7,,1018.2,,78.98
2024-09-11,21.3,17.2,25,0,0,64,11.2,,1022.1,,77
2024-09-12,21.4,18.3,27.2,0,0,79,9.4,,1023.9,,80.96
2024-09-13,22.1,18.3,27.8,0,0,31,7.6,,1023.7,,82.04
2024-09-14,23,20,27.8,0,0,92,11.2,,1023.9,,82.04
2024-09-15,22.4,18.3,25.6,0,0,69,15.5,,1026.8,,78.08
2024-09-16,20.1,17.2,24.4,0,0,63,14.4,,1026.1,,75.92
2024-09-17,21,18.9,25,0,0,58,13,,1022.6,,77
2024-09-18,21.3,19.4,23.9,0,0,40,18.4,,1017.6,,75.02
2024-09-19,23.4,20,29.4,0,0,28,13.3,,1011.9,,84.92
2024-09-20,23.4,18.9,26.7,0,0,42,20.5,,1013.4,,80.06
2024-09-21,21.1,17.8,25,0,0,41,17.6,,1015.3,,77
2024-09-22,19.3,16.1,23.3,0,0,48,16.9,,1016.3,,73.94
2024-09-23,18.2,15.6,20,0.3,0,68,18,,1017.9,,68
2024-09-24,17.7,15.6,20,0,0,67,18.4,,1020,,68
2024-09-25,18,16.7,20.6,0,0,99,18,,1021,,69.08
2024-09-26,20.1,17.8,23.9,1.3,0,150,10.1,,1017.9,,75.02
2024-09-27,21.1,18.3,22.8,0.8,0,54,13.3,,1015.9,,73.04
2024-09-28,19,16.1,20,4.8,0,65,21.6,,1014.3,,68
2024-09-29,16.7,16.1,17.8,18.5,0,61,16.2,,1016.2,,64.04
2024-09-30,18.2,16.1,21.7,0,0,49,15.5,,1017,,71.06
2024-10-01,18.1,16.1,20.6,0,0,63,18.4,,1017.3,,69.08
2024-10-02,17.1,14.4,20,0,0,64,14.8,,1016.1,,68
2024-10-03,18.6,17.2,21.7,0,0,24,6.5,,1019.9,,71.06
2024-10-04,19,16.1,23.3,0,0,192,9.7,,1022,,73.94
2024-10-05,20.2,17.2,23.3,0,0,4,13.3,,1020.3,,73.94
2024-10-06,17.9,13.9,22.2,0,0,83,12.6,,1018.1,,71.96
2024-10-07,19.9,15.6,23.9,0.3,0,269,19.4,,1010.1,,75.02
2024-10-08,16.7,12.8,21.1,0,0,292,14.8,,1012.3,,69.98
2024-10-09,17.3,12.8,21.1,0,0,301,17.6,,1012.5,,69.98
2024-10-10,14,10,17.2,0,0,320,23,,1017.1,,62.96
2024-10-11,14.2,9.4,21.7,0,0,276,15.8,,1017.1,,71.06
2024-10-12,19.4,15.6,23.3,0,0,292,18,,1012.9,,73.94
2024-10-13,17.1,13.9,20.6,0,0,49,16.9,,1010.1,,69.08
2024-10-14,15.2,9.4,19.4,0,0,349,24.1,,1004.8,,66.92
2024-10-15,10.8,7.8,15,0,0,302,22.3,,1011.6,,59
2024-10-16,11.1,7.2,15,0,0,309,20.5,,1016.7,,59
2024-10-17,10.9,7.2,15,0,0,15,14.8,,1023.3,,59
2024-10-18,14.2,10.6,19.4,0,0,359,15.1,,1029.3,,66.92
2024-10-19,16.2,11.7,22.2,0,0,16,6.1,,1031.8,,71.96
2024-10-20,16.9,11.7,24.4,0,0,236,7.6,,1025.8,,75.92
2024-10-21,19.3,12.8,27.2,0,0,302,5.8,,1021.8,,80.96
2024-10-22,21.8,16.7,27.8,0,0,96,7.9,,1023.1,,82.04
2024-10-23,19.3,15,24.4,0,0,178,14,,1017,,75.92
2024-10-24,18.6,12.2,21.1,0,0,340,19.8,,1013.3,,69.98
2024-10-25,13.3,8.9,18.3,0,0,325,14,,1019,,64.94
2024-10-26,15.9,11.7,18.3,0,0,297,21.2,,1019.5,,64.94
2024-10-27,12.1,8.9,15,0,0,282,14,,1027.9,,59
2024-10-28,12.3,9.4,16.1,0,0,47,9.4,,1029.8,,60.98
2024-10-29,14,10.6,17.8,0,0,124,15.5,,1030.3,,64.04
2024-10-30,18.3,15,25.6,0,0,214,10.8,,1025.4,,78.08
2024-10-31,21.4,16.1,28.3,0,0,213,13,,1018.7,,82.94
2024-11-01,22.9,15,27.2,0,0,247,21.2,,1014.4,,80.96
2024-11-02,14.8,8.9,16.1,0,0,333,18.7,,1025.3,,60.98
2024-11-03,9.2,5,12.8,0,0,18,11.5,,1031.1,,55.04
2024-11-04,10.8,7.8,15,0,,99,12.2,,1030.9,,59
2024-11-05,15.8,12.2,23.3,0,0,205,14,,1022.3,,73.94
2024-11-06,21.3,18.3,27.2,0,0,219,18.4,,1016.1,,80.96
2024-11-07,21.9,13.3,23.9,0,0,299,17.3,,1017.3,,75.02
2024-11-08,15.6,11.1,21.1,0,0,285,21.6,,1014.5,,69.98
2024-11-09,11.4,7.2,12.8,0,0,329,18,,1025.6,,55.04
2024-11-10,11,7.2,15,1.8,0,212,10.8,,1022.6,,59
2024-11-11,16.4,13.3,20.6,2.3,0,253,23.8,,1006.8,,69.08
2024-11-12,12.8,5.6,16.7,0,0,323,29.9,,1016.9,,62.06
2024-11-13,6.4,2.8,10.6,0,0,19,16.2,,1031,,51.08
2024-11-14,6.4,3.9,8.3,0,0,37,13.7,,1024.6,,46.94
2024-11-15,9.2,6.7,15,0,0,324,17.6,,1011.6,,59
2024-11-16,12.1,8.3,17.2,0,0,316,25.9,,1011.3,,62.96
2024-11-17,12.4,8.3,17.2,0,0,292,11.5,,1015.8,,62.96
2024-11-18,14.4,10.6,18.9,0,0,302,18.7,,1011.2,,66.02
2024-11-19,12.6,8.9,16.7,0,0,351,10.4,,1012.4,,62.06
2024-11-20,12.7,11.7,15,0,0,68,13,,1007.9,,59
2024-11-21,10.2,3.3,12.2,32.5,0,9,20.9,,999.1,,53.96
2024-11-22,4.7,3.3,5,13.2,0,220,21.2,,993.8,,41
2024-11-23,6.3,3.9,10.6,0,0,305,29.2,,1000.5,,51.08
2024-11-24,9.9,8.3,12.2,0,0,289,27.7,,1011.6,,53.96
2024-11-25,9.1,6.1,13.3,0,0,273,12.6,,1016.9,,55.94
2024-11-26,12.6,8.9,14.4,6.4,0,266,15.8,,1011.4,,57.92
2024-11-27,9.5,7.2,11.7,0,0,246,13.7,,1016,,53.06
2024-11-28,8.8,6.7,10.6,20.1,0,327,18.7,,1004.9,,51.08
2024-11-29,6.4,2.2,8.3,0,0,260,20.5,,1011.8,,46.94
2024-11-30,2.4,0,5,0,0,276,22.7,,1015.7,,41
2024-12-01,0.7,-1.6,3.9,0,0,261,21.6,,1018.7,,39.02
2024-12-02,1.8,-0.5,5,0,0,300,20.2,,1020.5,,41
2024-12-03,2.5,1.1,6.1,0,0,298,19.8,,1023.6,,42.98
2024-12-04,2.3,0.6,5.6,0.5,0,217,19.4,,1019.2,,42.08
2024-12-05,3.8,0.6,10,2.8,0,249,30.2,,1004.2,,50
2024-12-06,1,-0.5,2.2,0,0,295,29.5,,1017.9,,35.96
2024-12-07,2,0.6,5.6,0,0,263,21.6,,1019.1,,42.08
2024-12-08,6.9,3.9,12.8,0,0,250,17.3,,1010.7,,55.04
2024-12-09,8.1,4.4,11.1,4.1,0,36,10.8,,1015,,51.98
2024-12-10,8.1,7.2,10,7.6,0,52,16.2,,1017,,50
2024-12-11,12.4,6.1,15.6,27.7,0,169,22,,1004.5,,60.08
2024-12-12,5.1,-1,6.1,0,0,268,29.2,,1019.3,,42.98
2024-12-13,-0.4,-2.1,1.1,0,0,313,18.4,,1037.7,,33.98
2024-12-14,-0.9,-2.7,1.7,0,0,20,11.2,,1046.4,,35.06
2024-12-15,0.8,-1.6,6.1,1.3,0,46,13.3,,1041.5,,42.98
2024-12-16,5.9,3.9,10.6,27.7,0,85,15.5,,1028.5,,51.08
2024-12-17,12.2,10,15.6,1,0,239,19.1,,1019.9,,60.08
2024-12-18,9.8,5.6,12.2,8.6,0,352,11.2,,1020.4,,53.96
2024-12-19,6.4,2.8,7.2,1,0,330,20.9,,1022.9,,44.96
2024-12-20,2.7,1.1,3.9,1,0,31,20.9,,1017.1,,39.02
2024-12-21,-0.1,-6,1.1,3,51,323,29.5,,1017.6,,33.98
2024-12-22,-6.3,-9.3,-5.5,0,25,328,24.1,,1031.3,,22.1
2024-12-23,-7.6,-11,-0.5,0,0,334,10.8,,1035.8,,31.1
2024-12-24,0.4,-1,4.4,1.5,0,283,15.5,,1025.7,,39.92
2024-12-25,1.6,-2.1,2.2,0,0,2,13,,1028.6,,35.96
2024-12-26,-0.8,-3.2,3.3,0,0,6,8.6,,1031.4,,37.94
2024-12-27,0.9,-2.1,6.1,0,0,147,7.2,,1030.2,,42.98
2024-12-28,5.8,3.9,10,14.2,0,349,5,,1024.6,,50
2024-12-29,10,7.2,15.6,5.6,0,122,16.2,,1016.9,,60.08
2024-12-30,12.9,10,14.4,10.7,0,225,24.5,,1004.9,,57.92
2024-12-31,9.8,6.7,11.7,10.4,0,43,15,,1009.5,,53.06
2025-01-01,8.2,4.4,11.1,0,0,281,25.9,,1001.4,,51.98
2025-01-02,4.8,1.7,6.7,0,0,264,32.8,,1012.5,,44.06
2025-01-03,2.2,0,4.4,0,0,268,23,,1011.3,,39.92
2025-01-04,0.3,-1.6,1.1,0,0,290,35.6,,1011.3,,33.98
2025-01-05,-0.9,-2.1,1.1,0,0,280,26.6,,1016.4,,33.98
2025-01-06,-0.9,-4.9,0,1,0,358,15.5,,1010.1,,32
2025-01-07,-3.2,-6.6,1.1,0,0,309,39.2,,1010,,33.98
2025-01-08,-2.4,-4.3,-0.5,0,0,300,38.5,,1012.2,,31.1
2025-01-09,-2.7,-4.3,1.1,0,0,306,40.3,,1007.9,,33.98
2025-01-10,0.2,-2.1,5,0,0,306,21.2,,1011.8,,41
2025-01-11,0.9,-1.6,2.2,0.5,0,314,17.6,,1002.2,,35.96
2025-01-12,1.9,-0.5,6.1,0,0,309,14.8,,1014.8,,42.98
2025-01-13,3.8,1.1,6.7,0,0,238,18,,1014.1,,44.06
2025-01-14,0.8,-3.2,2.2,0,0,294,28.4,,1015.7,,35.96
2025-01-15,-2.2,-4.3,0.6,0,0,311,29.2,,1020,,33.08
2025-01-16,-2.2,-3.8,-0.5,0,0,243,16.9,,1014.6,,31.1
2025-01-17,0.4,-2.7,6.7,0,0,269,15.5,,1017.2,,44.06
2025-01-18,4.7,2.2,7.8,2.8,0,172,15.1,,1013,,46.04
2025-01-19,3.8,-3.2,5,4.6,76,346,18.4,,1007.7,,41
2025-01-20,-3.8,-7.7,-2.1,0,51,292,25.2,,1022.8,,28.22
2025-01-21,-7.9,-10.5,-6.6,0,50,281,18,,1032.8,,20.12
2025-01-22,-8.2,-10.5,-6,0,30,334,13,,1032.4,,21.2
2025-01-23,-5.3,-7.7,-1,0,30,234,13.3,,1024.7,,30.2
2025-01-24,-1.9,-3.8,1.1,0,30,299,18.4,,1021.9,,33.98
2025-01-25,-2.1,-4.9,0.6,0,30,264,13.3,,1025.8,,33.08
2025-01-26,2.4,0,6.7,0,0,260,16.9,,1020.3,,44.06
2025-01-27,2.9,0.6,5.6,0,0,237,22,,1012.9,,42.08
2025-01-28,3.8,0.6,5.6,0,0,268,24.8,,1002.9,,42.08
2025-01-29,5.8,0,11.7,0,0,254,32,,1000.7,,53.06
2025-01-30,0.4,-3.2,3.3,0,0,290,21.6,,1022,,37.94
2025-01-31,5.2,3.3,10,4.1,0,205,10.8,,1011.2,,50
2025-02-01,4.7,-5.5,10,0,0,345,21.6,,1018.2,,50
2025-02-02,-4.8,-7.7,0,2.5,0,35,14.4,,1031.7,,32
2025-02-03,2.7,-0.5,9.4,0,0,189,9.4,,1017.2,,48.92
2025-02-04,6.9,-0.5,10,0,0,309,27,,1015.1,,50
2025-02-05,-0.1,-2.7,2.8,0,0,347,17.6,,1028.2,,37.04
2025-02-06,0.9,-1.6,4.4,8.1,0,122,13.7,,1015.7,,39.92
2025-02-07,4.2,-1,7.2,0,0,285,25.9,,1014.9,,44.96
2025-02-08,-0.6,-2.7,2.2,14.7,0,349,13,,1023.1,,35.96
2025-02-09,0.4,-0.5,2.2,1.3,50,330,15.8,,1017.1,,35.96
2025-02-10,1.8,-0.5,3.3,0,50,322,18.4,,1027.8,,37.94
2025-02-11,0,-2.7,2.2,3,30,310,7.2,,1028.3,,35.96
2025-02-12,0.6,-0.5,2.2,2.5,50,50,18.4,,1024.1,,35.96
2025-02-13,3.3,1.1,8.3,4.6,0,351,23,,1013.4,,46.94
2025-02-14,1.8,-1,2.8,0,0,305,27.4,,1031.8,,37.04
2025-02-15,-0.2,-2.1,2.2,9.4,0,85,14.4,,1027.3,,35.96
2025-02-16,2.1,1.1,9.4,20.1,0,27,27,,996.4,,48.92
2025-02-17,1.9,-2.7,3.3,0,0,283,40.3,,1008.3,,37.94
2025-02-18,-3.6,-6.6,-2.1,0,0,298,31.3,,1021.1,,28.22
2025-02-19,-4.3,-7.2,-1,0,,303,23.8,,1024.5,,30.2
2025-02-20,-5,-7.2,-3.4,1.1,,328,21.9,,1015.5,,25.88
2025-02-21,-3.6,-5.5,-1.1,0,,312,34.3,,1021.8,,30.02
2025-02-22,-1,-5.3,2.9,,,275,18.5,,1026,,37.22
